0.05,4.8429,2.7656,2.358,-8.9141,0.030216
0.05,4.8556,2.7978,2.3614,-8.921,0.030255
0.05,4.8695,2.8301,2.3651,-8.9275,0.030297
0.05,4.885,2.8624,2.3693,-8.9336,0.030344
0.05,4.9024,2.8948,2.3738,-8.9393,0.030396
0.05,4.9222,2.9273,2.379,-8.9447,0.030454
0.05,4.9423,2.9599,2.3846,-8.9496,0.030518
0.05,4.9626,2.9926,2.3906,-8.954,0.030586
0.05,4.9855,3.0254,2.3973,-8.958,0.030662
0.05,5.0123,3.0584,2.4047,-8.9617,0.030746
0.05,5.0434,3.0915,2.4131,-8.9649,0.030839
0.05,5.078,3.1249,2.4224,-8.9676,0.030943
0.05,5.1143,3.1584,2.4325,-8.9698,0.031056
0.05,5.1496,3.1921,2.4434,-8.9715,0.031179
0.05,5.1878,3.2261,2.4551,-8.9725,0.031311
0.05,5.23,3.2603,2.4676,-8.973,0.031453
0.05,5.2754,3.2948,2.4812,-8.9728,0.031607
0.05,5.3234,3.3296,2.496,-8.9721,0.031775
0.05,5.3739,3.3648,2.512,-8.9708,0.031956
0.05,5.4273,3.4002,2.5293,-8.9688,0.032151
0.05,5.4842,3.4361,2.5477,-8.9661,0.032359
0.05,5.5442,3.4723,2.5672,-8.9627,0.032581
0.05,5.6028,3.5089,2.5878,-8.9585,0.032816
0.05,5.665,3.5459,2.6098,-8.9535,0.033066
0.05,5.735,3.5834,2.6333,-8.9477,0.033334
0.05,5.8154,3.6215,2.6583,-8.9411,0.03362
0.05,5.9069,3.66,2.6852,-8.9335,0.033927
0.05,6.0082,3.6992,2.714,-8.925,0.034256
0.05,6.1161,3.7391,2.745,-8.9154,0.03461
0.05,6.2257,3.7797,2.7783,-8.9047,0.03499
0.05,6.3299,3.821,2.8141,-8.893,0.035399
0.05,6.4245,3.8631,2.8521,-8.88,0.035832
0.05,6.517,3.9058,2.891,-8.8659,0.036278
0.05,6.613,3.9492,2.9309,-8.8506,0.036738
0.05,6.7165,3.9933,2.972,-8.834,0.037213
0.05,6.83,4.0381,3.0145,-8.8162,0.037706
0.05,6.9549,4.0838,3.0588,-8.7971,0.038219
0.05,7.0908,4.1303,3.1053,-8.7767,0.038758
0.05,7.236,4.1778,3.1544,-8.755,0.039327
0.05,7.3828,4.2264,3.2065,-8.7318,0.039929
0.05,7.5251,4.276,3.2608,-8.7072,0.040558
0.05,7.6718,4.3266,3.3173,-8.681,0.041213
0.05,7.8289,4.3782,3.3759,-8.6533,0.041894
0.05,7.9993,4.431,3.437,-8.624,0.042602
0.05,8.1828,4.485,3.5009,-8.5931,0.043344
0.05,8.3756,4.5404,3.5683,-8.5604,0.044125
0.05,8.5726,4.5971,3.6396,-8.5259,0.04495
0.05,8.7729,4.6553,3.7143,-8.4896,0.045814
0.05,8.9768,4.7149,3.7916,-8.4512,0.04671
0.05,9.185,4.7759,3.8713,-8.4106,0.047637
0.05,9.3986,4.8384,3.9533,-8.3678,0.048595
0.05,9.6189,4.9024,4.0382,-8.3229,0.049587
0.05,9.8502,4.9681,4.1266,-8.276,0.050619
0.05,10.108,5.0354,4.2185,-8.2268,0.051692
0.05,10.383,5.1047,4.3146,-8.1753,0.052814
0.05,10.666,5.1759,4.4157,-8.1214,0.053991
0.05,10.954,5.2491,4.522,-8.0651,0.055227
0.05,11.251,5.3246,4.6336,-8.0062,0.056523
0.05,11.569,5.4023,4.7501,-7.9445,0.057877
0.05,11.922,5.4822,4.8711,-7.8796,0.059287
0.05,12.299,5.5648,4.9982,-7.8115,0.060768
0.05,12.693,5.6501,5.1324,-7.7402,0.06233
0.05,13.101,5.7383,5.2742,-7.6656,0.063978
0.05,13.521,5.8296,5.4237,-7.5875,0.065711
0.05,13.955,5.9239,5.5805,-7.5057,0.06753
0.05,14.407,6.0214,5.7441,-7.4198,0.069431
0.05,14.894,6.1222,5.9141,-7.3293,0.071413
0.05,15.411,6.2266,6.0917,-7.2342,0.073487
0.05,15.922,6.3345,6.2772,-7.1348,0.075653
0.05,16.408,6.4461,6.47,-7.0311,0.077903
0.05,16.866,6.5611,6.6691,-6.923,0.080227
0.05,17.305,6.6796,6.8727,-6.8106,0.082608
0.05,17.753,6.8012,7.0784,-6.6933,0.085024
0.05,18.222,6.926,7.284,-6.571,0.087457
0.05,18.605,7.0538,7.4901,-6.4444,0.089906
0.05,18.939,7.184,7.6925,-6.3136,0.092326
0.05,19.272,7.3165,7.8895,-6.1789,0.094699
0.05,19.637,7.4513,8.0831,-6.0407,0.097042
0.05,20.067,7.589,8.2787,-5.8999,0.099406
0.05,20.544,7.7299,8.4783,-5.7562,0.10181
0.05,21.018,7.874,8.6801,-5.6088,0.10425
0.05,21.481,8.0215,8.8842,-5.4577,0.10671
0.05,21.976,8.1724,9.0921,-5.3034,0.10923
0.05,22.537,8.327,9.306,-5.146,0.1118
0.05,23.097,8.4856,9.5265,-4.985,0.11445
0.05,23.606,8.648,9.7528,-4.8208,0.11716
0.05,24.034,8.8137,9.9808,-4.6533,0.1199
0.05,24.369,8.9821,10.204,-4.4822,0.12259
0.05,24.694,9.1524,10.417,-4.3078,0.12519
0.05,25.071,9.3252,10.626,-4.131,0.12775
0.05,25.515,9.5009,10.835,-3.952,0.13031
0.05,26.025,9.6799,11.048,-3.7709,0.13291
0.05,26.592,9.8626,11.266,-3.5875,0.13557
0.05,27.182,10.049,11.49,-3.4009,0.13828
0.05,27.766,10.24,11.719,-3.211,0.14106
0.05,28.364,10.435,11.955,-3.0185,0.14392
0.05,28.988,10.635,12.201,-2.8237,0.14688
0.05,29.643,10.839,12.456,-2.6263,0.14993
0.05,30.327,11.047,12.719,-2.4253,0.15307
0.05,30.985,11.261,12.986,-2.2193,0.15628
0.05,31.477,11.478,13.251,-2.0089,0.15949
0.05,31.966,11.699,13.516,-1.7953,0.1627
0.05,32.568,11.923,13.783,-1.5789,0.16593
0.05,33.303,12.152,14.053,-1.3596,0.16921
0.05,34.091,12.386,14.332,-1.1369,0.17258
0.05,34.874,12.626,14.624,-0.90991,0.17609
0.05,35.79,12.872,14.928,-0.67884,0.17975
0.05,36.767,13.125,15.249,-0.44277,0.18359
0.05,37.754,13.385,15.585,-0.2012,0.18761
0.05,38.741,13.651,15.936,0.04591,0.19181
0.05,39.814,13.925,16.303,0.2989,0.19618
0.05,40.992,14.207,16.688,0.55849,0.20077
0.05,42.247,14.498,17.093,0.82526,0.2056
0.05,43.556,14.798,17.521,1.0998,0.21069
0.05,44.909,15.107,17.97,1.3825,0.21604
0.05,46.323,15.427,18.444,1.6737,0.22166
0.05,47.791,15.757,18.938,1.9746,0.22754
0.05,49.31,16.097,19.453,2.2862,0.23367
0.05,50.885,16.448,19.988,2.609,0.24007
0.05,52.534,16.811,20.545,2.9431,0.24674
0.05,54.281,17.186,21.129,3.2881,0.25373
0.05,56.11,17.574,21.74,3.6442,0.26104
0.05,58.034,17.976,22.38,4.0129,0.2687
0.05,60.083,18.392,23.048,4.3955,0.27671
0.05,62.271,18.823,23.746,4.7928,0.28511
0.05,64.598,19.27,24.479,5.2053,0.29392
0.05,67.052,19.734,25.25,5.633,0.3032
0.05,69.661,20.217,26.062,6.0772,0.31298
0.05,72.391,20.719,26.914,6.5392,0.32325
0.05,75.166,21.241,27.806,7.0194,0.33403
0.05,77.942,21.783,28.736,7.5183,0.34529
0.05,80.71,22.345,29.701,8.0365,0.35699
0.05,83.492,22.928,30.694,8.5746,0.36908
0.05,86.348,23.53,31.711,9.133,0.38152
0.05,89.316,24.154,32.766,9.7079,0.39442
0.05,92.298,24.799,33.849,10.302,0.40768
0.05,95.214,25.465,34.943,10.919,0.42118
0.05,98.029,26.151,36.039,11.559,0.43482
0.05,100.75,26.856,37.135,12.222,0.44856
0.05,103.43,27.581,38.23,12.905,0.46239
0.05,106.16,28.325,39.333,13.603,0.47635
0.05,109.06,29.089,40.454,14.312,0.49052
0.05,112.09,29.874,41.588,15.037,0.50488
0.05,115.21,30.682,42.737,15.777,0.51948
0.05,118.4,31.511,43.904,16.532,0.53433
0.05,121.62,32.364,45.087,17.303,0.54944
0.05,124.84,33.239,46.285,18.089,0.56476
0.05,128.03,34.137,47.493,18.89,0.58027
0.05,131.18,35.058,48.702,19.706,0.59587
0.05,134.34,36,49.915,20.536,0.61158
0.05,137.53,36.965,51.136,21.379,0.62743
0.05,140.77,37.953,52.366,22.231,0.64344
0.05,144.07,38.964,53.609,23.094,0.65961
0.05,147.44,39.999,54.861,23.966,0.67594
0.05,150.86,41.057,56.122,24.849,0.69243
0.05,154.33,42.139,57.387,25.744,0.70905
0.05,157.86,43.246,58.652,26.651,0.72575
0.05,161.51,44.377,59.922,27.569,0.74259
0.05,165.35,45.535,61.211,28.495,0.75969
0.05,169.4,46.722,62.527,29.43,0.77717
0.05,173.68,47.938,63.877,30.372,0.79508
0.05,178.19,49.186,65.264,31.323,0.81348
0.05,182.88,50.466,66.686,32.284,0.83239
0.05,187.73,51.78,68.142,33.255,0.85177
0.05,192.63,53.128,69.625,34.241,0.8716
0.05,197.64,54.511,71.139,35.237,0.89191
0.05,202.96,55.931,72.689,36.245,0.91275
0.05,208.48,57.389,74.278,37.264,0.93419
0.05,214.05,58.887,75.906,38.296,0.9562
0.050062,219.62,60.425,77.567,39.339,0.97874
0.052663,225.21,62.001,79.255,40.394,1.0017
0.058743,230.82,63.618,80.966,41.461,1.0252
0.06558,236.42,65.274,82.696,42.538,1.049
0.075592,241.98,66.97,84.439,43.626,1.0731
0.092263,247.46,68.704,86.192,44.722,1.0974
0.11806,252.77,70.476,87.945,45.827,1.122
0.154,257.81,72.285,89.69,46.939,1.1465
0.21037,262.41,74.127,91.413,48.056,1.1709
0.29055,266.33,75.999,93.096,49.175,1.195
0.39977,269.28,77.893,94.713,50.295,1.2183
0.53095,270.98,79.802,96.232,51.412,1.2405
0.66435,271.28,81.716,97.617,52.521,1.2611
0.78127,270.3,83.625,98.834,53.618,1.2796
0.86216,268.4,85.519,99.865,54.696,1.2957
0.91697,265.92,87.395,100.7,55.751,1.3094
0.95004,263.17,89.247,101.36,56.776,1.3207
0.96734,260.36,91.076,101.85,57.769,1.3296
0.97905,257.58,92.881,102.19,58.725,1.3366
0.98573,254.89,94.663,102.39,59.643,1.3416
0.9887,252.31,96.423,102.49,60.52,1.3451
0.99063,249.86,98.161,102.49,61.357,1.347
0.99201,247.54,99.878,102.41,62.153,1.3478
0.99275,245.33,101.58,102.26,62.908,1.3475
0.99321,243.23,103.26,102.06,63.622,1.3462
0.99357,241.22,104.92,101.81,64.298,1.3441
0.99384,239.31,106.56,101.52,64.935,1.3413
0.99396,237.48,108.19,101.2,65.534,1.338
0.99402,235.73,109.8,100.86,66.096,1.3342
0.99406,234.04,111.4,100.5,66.624,1.33
0.99407,232.42,112.98,100.12,67.121,1.3254
0.99408,230.86,114.55,99.723,67.587,1.3205
0.99408,229.36,116.1,99.312,68.024,1.3153
0.99408,227.91,117.64,98.891,68.432,1.3099
0.99408,226.5,119.17,98.467,68.813,1.3044
0.99407,225.14,120.69,98.045,69.166,1.2987
0.99407,223.81,122.19,97.626,69.492,1.2931
0.99406,222.51,123.68,97.208,69.795,1.2873
0.99405,221.25,125.16,96.789,70.075,1.2815
0.99405,220.03,126.63,96.37,70.334,1.2757
0.99404,218.83,128.08,95.951,70.573,1.2698
0.99403,217.67,129.53,95.533,70.793,1.2639
0.99403,216.53,130.96,95.116,70.995,1.2581
0.99402,215.42,132.38,94.701,71.179,1.2522
0.99401,214.33,133.8,94.292,71.347,1.2464
0.994,213.26,135.2,93.889,71.498,1.2406
0.994,212.21,136.59,93.494,71.633,1.2349
0.99399,211.18,137.98,93.105,71.753,1.2293
0.99398,210.17,139.35,92.721,71.859,1.2237
0.99398,209.18,140.71,92.341,71.952,1.2182
0.99397,208.2,142.07,91.965,72.033,1.2127
0.99396,207.24,143.41,91.591,72.103,1.2073
0.99395,206.31,144.75,91.221,72.162,1.2019
0.99395,205.38,146.08,90.853,72.211,1.1966
0.99394,204.48,147.39,90.489,72.25,1.1914
0.99393,203.58,148.7,90.128,72.279,1.1862
0.99393,202.71,150.01,89.773,72.299,1.181
0.99392,201.84,151.3,89.423,72.309,1.176
